id,icon_key,category,product_name,relative_path,tags
1163,dairy-lassi-1163,dairy,HomeSelect Lassi Pack of 2,/product-icons/generated/dairy-lassi-1163.webp,"dairy,lassi,pack-of-2,homeselect"
1164,dairy-lassi-1164,dairy,HomeSelect Lassi Pack of 4,/product-icons/generated/dairy-lassi-1164.webp,"dairy,lassi,pack-of-4,homeselect"
1165,dairy-lassi-1165,dairy,HomeSelect Lassi Pack of 6,/product-icons/generated/dairy-lassi-1165.webp,"dairy,lassi,pack-of-6,homeselect"
1166,dairy-lassi-1166,dairy,HomeSelect Lassi Family Pack,/product-icons/generated/dairy-lassi-1166.webp,"dairy,lassi,family-pack,homeselect"
1167,dairy-lassi-1167,dairy,HomeSelect Lassi Mini,/product-icons/generated/dairy-lassi-1167.webp,"dairy,lassi,mini,homeselect"
1168,dairy-lassi-1168,dairy,HomeSelect Lassi Regular,/product-icons/generated/dairy-lassi-1168.webp,"dairy,lassi,regular,homeselect"
1169,dairy-lassi-1169,dairy,HomeSelect Lassi Premium,/product-icons/generated/dairy-lassi-1169.webp,"dairy,lassi,premium,homeselect"
1170,dairy-lassi-1170,dairy,HomeSelect Lassi Value,/product-icons/generated/dairy-lassi-1170.webp,"dairy,lassi,value,homeselect"
1171,dairy-lassi-1171,dairy,PrimeValue Lassi 100 g,/product-icons/generated/dairy-lassi-1171.webp,"dairy,lassi,100-g,primevalue"
1172,dairy-lassi-1172,dairy,PrimeValue Lassi 200 g,/product-icons/generated/dairy-lassi-1172.webp,"dairy,lassi,200-g,primevalue"
1173,dairy-lassi-1173,dairy,PrimeValue Lassi 250 g,/product-icons/generated/dairy-lassi-1173.webp,"dairy,lassi,250-g,primevalue"
1174,dairy-lassi-1174,dairy,PrimeValue Lassi 500 g,/product-icons/generated/dairy-lassi-1174.webp,"dairy,lassi,500-g,primevalue"
1175,dairy-lassi-1175,dairy,PrimeValue Lassi 1 kg,/product-icons/generated/dairy-lassi-1175.webp,"dairy,lassi,1-kg,primevalue"
1176,dairy-lassi-1176,dairy,PrimeValue Lassi 100 ml,/product-icons/generated/dairy-lassi-1176.webp,"dairy,lassi,100-ml,primevalue"
1177,dairy-lassi-1177,dairy,PrimeValue Lassi 200 ml,/product-icons/generated/dairy-lassi-1177.webp,"dairy,lassi,200-ml,primevalue"
1178,dairy-lassi-1178,dairy,PrimeValue Lassi 500 ml,/product-icons/generated/dairy-lassi-1178.webp,"dairy,lassi,500-ml,primevalue"
1179,dairy-lassi-1179,dairy,PrimeValue Lassi 1 L,/product-icons/generated/dairy-lassi-1179.webp,"dairy,lassi,1-l,primevalue"
1180,dairy-lassi-1180,dairy,PrimeValue Lassi 2 L,/product-icons/generated/dairy-lassi-1180.webp,"dairy,lassi,2-l,primevalue"
1181,dairy-lassi-1181,dairy,PrimeValue Lassi Pack of 2,/product-icons/generated/dairy-lassi-1181.webp,"dairy,lassi,pack-of-2,primevalue"
1182,dairy-lassi-1182,dairy,PrimeValue Lassi Pack of 4,/product-icons/generated/dairy-lassi-1182.webp,"dairy,lassi,pack-of-4,primevalue"
1183,dairy-lassi-1183,dairy,PrimeValue Lassi Pack of 6,/product-icons/generated/dairy-lassi-1183.webp,"dairy,lassi,pack-of-6,primevalue"
1184,dairy-lassi-1184,dairy,PrimeValue Lassi Family Pack,/product-icons/generated/dairy-lassi-1184.webp,"dairy,lassi,family-pack,primevalue"
1185,dairy-lassi-1185,dairy,PrimeValue Lassi Mini,/product-icons/generated/dairy-lassi-1185.webp,"dairy,lassi,mini,primevalue"
1186,dairy-lassi-1186,dairy,PrimeValue Lassi Regular,/product-icons/generated/dairy-lassi-1186.webp,"dairy,lassi,regular,primevalue"
1187,dairy-lassi-1187,dairy,PrimeValue Lassi Premium,/product-icons/generated/dairy-lassi-1187.webp,"dairy,lassi,premium,primevalue"
1188,dairy-lassi-1188,dairy,PrimeValue Lassi Value,/product-icons/generated/dairy-lassi-1188.webp,"dairy,lassi,value,primevalue"
1189,dairy-lassi-1189,dairy,StoreBest Lassi 100 g,/product-icons/generated/dairy-lassi-1189.webp,"dairy,lassi,100-g,storebest"
1190,dairy-lassi-1190,dairy,StoreBest Lassi 200 g,/product-icons/generated/dairy-lassi-1190.webp,"dairy,lassi,200-g,storebest"
1191,dairy-lassi-1191,dairy,StoreBest Lassi 250 g,/product-icons/generated/dairy-lassi-1191.webp,"dairy,lassi,250-g,storebest"
1192,dairy-lassi-1192,dairy,StoreBest Lassi 500 g,/product-icons/generated/dairy-lassi-1192.webp,"dairy,lassi,500-g,storebest"
1193,dairy-lassi-1193,dairy,StoreBest Lassi 1 kg,/product-icons/generated/dairy-lassi-1193.webp,"dairy,lassi,1-kg,storebest"
1194,dairy-lassi-1194,dairy,StoreBest Lassi 100 ml,/product-icons/generated/dairy-lassi-1194.webp,"dairy,lassi,100-ml,storebest"
1195,dairy-lassi-1195,dairy,StoreBest Lassi 200 ml,/product-icons/generated/dairy-lassi-1195.webp,"dairy,lassi,200-ml,storebest"
1196,dairy-lassi-1196,dairy,StoreBest Lassi 500 ml,/product-icons/generated/dairy-lassi-1196.webp,"dairy,lassi,500-ml,storebest"
1197,dairy-lassi-1197,dairy,StoreBest Lassi 1 L,/product-icons/generated/dairy-lassi-1197.webp,"dairy,lassi,1-l,storebest"
1198,dairy-lassi-1198,dairy,StoreBest Lassi 2 L,/product-icons/generated/dairy-lassi-1198.webp,"dairy,lassi,2-l,storebest"
1199,dairy-lassi-1199,dairy,StoreBest Lassi Pack of 2,/product-icons/generated/dairy-lassi-1199.webp,"dairy,lassi,pack-of-2,storebest"
1200,dairy-lassi-1200,dairy,StoreBest Lassi Pack of 4,/product-icons/generated/dairy-lassi-1200.webp,"dairy,lassi,pack-of-4,storebest"
